3 qid:9139 1:15.459973 13:6.700198 14:0.0 15:0.0 16:5.0592294 17:9.7657385 18:8.225579 19:6.4117546 # docid:443
0 qid:9035 1:4.7268314 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:0.0 # docid:811
3 qid:9035 1:4.5151563 13:1.1559619 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.6174599 # docid:163
2 qid:9035 1:4.46556 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:51
0 qid:9035 1:4.3303576 13:0.0 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.4527704 # docid:520
0 qid:9035 1:4.02104 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:214
0 qid:9035 1:4.02104 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:814
0 qid:9035 1:3.8767183 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:827
0 qid:9035 1:3.8767183 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:697
0 qid:9035 1:3.8303943 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:358
0 qid:9035 1:3.8303943 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:484
2 qid:9035 1:1.3860053 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:136
0 qid:9035 1:1.3860053 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:502
2 qid:9035 1:1.3567431 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:0.0 18:0.0 19:0.0 # docid:117
2 qid:9035 1:1.3567431 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:72
0 qid:9035 1:1.3487025 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:503
0 qid:9035 1:1.3037943 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:533
2 qid:9035 1:1.2548231 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:85
2 qid:9035 1:1.2548231 13:1.4804273 14:1.0 15:1.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:106
2 qid:9035 1:1.2548231 13:1.4804273 14:1.0 15:1.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:105
2 qid:9035 1:1.2548231 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:139
2 qid:9035 1:1.2548231 13:1.4804273 14:1.0 15:1.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:141
2 qid:9035 1:1.2548231 13:1.6144202 14:1.0 15:1.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:152
3 qid:9098 1:11.882591 13:3.5570655 14:0.0 15:0.0 16:1.8484652 17:4.0195947 18:0.0 19:0.0 # docid:787
3 qid:9098 1:7.20053 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:786
0 qid:9098 1:7.1677303 13:3.1672642 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:805
0 qid:9098 1:6.885641 13:4.572202 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:590
0 qid:9098 1:6.200217 13:3.1672642 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:801
0 qid:9098 1:5.906252 13:4.572202 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:676
0 qid:9098 1:5.906252 13:3.1672642 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:373
3 qid:9098 1:5.686101 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:789
0 qid:9098 1:5.651327 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:546
0 qid:9098 1:5.6458406 13:3.1672642 14:0.0 15:0.0 16:2.086761 17:3.286146 18:0.0 19:0.0 # docid:412
0 qid:9098 1:5.5549483 13:3.1672642 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:202
0 qid:9098 1:5.201602 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:587
0 qid:9098 1:5.103384 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:792
3 qid:9098 1:5.0575123 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:790
0 qid:9098 1:4.940858 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:614
0 qid:9098 1:4.9291472 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:411
0 qid:9098 1:4.8212986 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:553
3 qid:9098 1:4.792605 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:788
0 qid:9098 1:4.792605 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:800
0 qid:9098 1:4.6838136 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:722
0 qid:9098 1:4.5687637 13:0.0 14:0.0 15:0.0 16:0.6673608 17:0.0 18:0.0 19:0.0 # docid:40
0 qid:9098 1:4.5687637 13:0.0 14:0.0 15:0.0 16:2.086761 17:3.286146 18:0.0 19:0.0 # docid:32
0 qid:9098 1:4.472261 13:4.572202 14:0.0 15:0.0 16:2.7400804 17:2.8798728 18:0.0 19:0.0 # docid:190
0 qid:9098 1:4.449025 13:3.1672642 14:0.0 15:0.0 16:2.086761 17:3.286146 18:0.0 19:0.0 # docid:207
0 qid:9098 1:4.3413672 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:39
0 qid:9098 1:4.3413672 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:295
0 qid:9098 1:4.3413672 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:54
0 qid:9098 1:4.2380877 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:433
0 qid:9098 1:4.2250605 13:4.572202 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:208
0 qid:9098 1:4.2250605 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:804
0 qid:9098 1:4.2250605 13:5.855567 14:0.0 15:0.0 16:2.673386 17:0.0 18:0.0 19:0.0 # docid:134
0 qid:9098 1:4.1355343 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:172
0 qid:9098 1:4.003756 13:4.572202 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:115
0 qid:9098 1:4.003756 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:749
0 qid:9098 1:4.003756 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:802
0 qid:9098 1:3.804481 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:155
0 qid:9098 1:3.804481 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:803
0 qid:9098 1:3.4850016 13:3.5570655 14:0.0 15:0.0 16:1.8484652 17:0.0 18:0.0 19:0.0 # docid:223
0 qid:9098 1:3.363249 13:3.1672642 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.0 # docid:696
0 qid:9098 1:3.2121136 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:77
0 qid:9098 1:2.9912593 13:3.1672642 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:297
0 qid:9098 1:2.9912593 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:808
0 qid:9098 1:2.9912593 13:3.1672642 14:0.0 15:0.0 16:2.298979 17:0.0 18:0.0 19:0.0 # docid:286
0 qid:9098 1:2.9912593 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:723
0 qid:9098 1:2.9912593 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:725
0 qid:9098 1:2.9912593 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:799
0 qid:9098 1:2.8825064 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:173
0 qid:9098 1:2.8568401 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:754
0 qid:9098 1:2.8568401 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:72
0 qid:9098 1:2.8568401 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:181
2 qid:9045 1:9.203219 13:3.0424292 14:1.0 15:1.0 16:3.6227136 17:7.7921515 18:5.708253 19:2.2024481 # docid:237
0 qid:9045 1:9.165639 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:554
0 qid:9045 1:8.690996 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.80802065 # docid:635
0 qid:9045 1:8.080485 13:0.0 14:0.0 15:0.0 16:2.4181557 17:0.0 18:0.0 19:1.5364076 # docid:253
0 qid:9045 1:7.908738 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:799
0 qid:9045 1:7.9021473 13:6.5228634 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.89029306 # docid:16
0 qid:9045 1:7.5088415 13:3.4804344 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:841
0 qid:9045 1:7.4676065 13:0.0 14:0.0 15:0.0 16:0.9242326 17:0.0 18:0.0 19:2.0161357 # docid:334
0 qid:9045 1:7.034441 13:0.0 14:0.0 15:0.0 16:0.72776276 17:0.0 18:0.0 19:0.0 # docid:66
0 qid:9045 1:6.8909264 13:0.0 14:0.0 15:1.0 16:1.2639312 17:0.0 18:0.0 19:0.73966753 # docid:324
2 qid:9045 1:6.665984 13:0.0 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:2.0161357 # docid:282
0 qid:9045 1:6.5648565 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:490
0 qid:9045 1:6.5648565 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:3.050999 # docid:19
0 qid:9045 1:6.4088664 13:0.0 14:0.0 15:0.0 16:1.6192445 17:4.386586 18:0.0 19:2.6609092 # docid:636
0 qid:9045 1:6.334204 13:0.0 14:0.0 15:0.0 16:0.9242326 17:0.0 18:0.0 19:2.0161357 # docid:335
3 qid:9045 1:6.334204 13:0.0 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:2.2024481 # docid:211
3 qid:9045 1:6.305808 13:0.0 14:0.0 15:1.0 16:3.1265435 17:0.0 18:0.0 19:2.537471 # docid:213
0 qid:9045 1:6.201989 13:3.4804344 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.0 # docid:604
0 qid:9045 1:6.201989 13:4.4573526 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:2.3592625 # docid:821
0 qid:9045 1:6.0546217 13:0.0 14:0.0 15:0.0 16:1.5915934 17:3.666117 18:0.0 19:0.0 # docid:609
0 qid:9045 1:5.923981 13:5.9659567 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:4.3671155 # docid:782
0 qid:9045 1:5.906679 13:0.0 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.73966753 # docid:735
0 qid:9045 1:5.8771353 13:3.4804344 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:4.125669 # docid:824
0 qid:9045 1:5.871224 13:3.4804344 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:2.0161357 # docid:734
0 qid:9045 1:5.752617 13:3.0424292 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:2.0161357 # docid:842
0 qid:9045 1:5.737487 13:0.0 14:0.0 15:0.0 16:1.590591 17:0.0 18:0.0 19:0.0 # docid:637
0 qid:9045 1:5.737487 13:0.0 14:0.0 15:0.0 16:1.590591 17:0.0 18:0.0 19:0.0 # docid:649
0 qid:9045 1:5.5846186 13:0.0 14:0.0 15:0.0 16:1.419694 17:0.0 18:0.0 19:0.99121886 # docid:616
0 qid:9045 1:5.5846186 13:3.4804344 14:0.0 15:0.0 16:1.2639312 17:3.1489253 18:0.0 19:7.314047 # docid:846
0 qid:9045 1:5.5846186 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:624
0 qid:9045 1:5.5610905 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.73966753 # docid:513
3 qid:9045 1:5.4519205 13:3.0424292 14:1.0 15:1.0 16:3.1265435 17:0.0 18:0.0 19:2.537471 # docid:214
0 qid:9045 1:5.283575 13:3.0424292 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:3.7766647 # docid:195
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:1.7998906 # docid:147
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:1.7998906 # docid:150
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:1.7605292 # docid:507
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:445
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:1.7998906 # docid:557
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.80802065 # docid:555
0 qid:9045 1:5.253706 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:0.80802065 # docid:593
0 qid:9045 1:4.978522 13:3.4168668 14:1.0 15:1.0 16:0.9242326 17:0.0 18:0.0 19:2.4267006 # docid:258
2 qid:9045 1:4.730731 13:0.0 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:2.2024481 # docid:203
0 qid:9045 1:4.730731 13:3.0424292 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:4.3671155 # docid:758
0 qid:9045 1:4.730731 13:0.0 14:0.0 15:0.0 16:1.419694 17:0.0 18:0.0 19:0.99121886 # docid:556
0 qid:9045 1:4.5064373 13:3.0424292 14:1.0 15:1.0 16:2.7998838 17:2.5300279 18:0.0 19:2.2024481 # docid:276
0 qid:9045 1:4.4793873 13:0.0 14:0.0 15:1.0 16:1.9723192 17:0.0 18:0.0 19:1.1430436 # docid:673
0 qid:9045 1:4.4793873 13:0.0 14:0.0 15:0.0 16:0.9242326 17:0.0 18:0.0 19:0.0 # docid:665
0 qid:9045 1:4.235881 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:561
0 qid:9045 1:4.235881 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:408
0 qid:9045 1:4.235881 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.80802065 # docid:409
3 qid:9059 1:12.256054 13:2.4208713 14:0.0 15:1.0 16:3.1265435 17:2.217235 18:0.0 19:2.537471 # docid:281
3 qid:9059 1:10.826771 13:10.632293 14:0.0 15:1.0 16:6.796009 17:10.440638 18:9.954426 19:11.200142 # docid:288
0 qid:9059 1:10.337249 13:8.211422 14:0.0 15:1.0 16:6.796009 17:10.440638 18:9.954426 19:11.200142 # docid:245
0 qid:9059 1:9.397796 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:585
0 qid:9059 1:9.057486 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.5364076 # docid:361
0 qid:9059 1:8.779449 13:4.4573526 14:0.0 15:0.0 16:5.119507 17:4.7745442 18:0.0 19:0.0 # docid:820
0 qid:9059 1:8.384305 13:10.632293 14:0.0 15:0.0 16:4.685996 17:6.339655 18:4.2461724 19:2.4267006 # docid:389
0 qid:9059 1:8.358923 13:0.0 14:0.0 15:0.0 16:2.7998838 17:0.0 18:0.0 19:0.0 # docid:743
0 qid:9059 1:8.024585 13:0.0 14:0.0 15:1.0 16:1.1494895 17:0.0 18:0.0 19:1.0729146 # docid:29
0 qid:9059 1:7.809155 13:5.1349115 14:0.0 15:1.0 16:3.2942767 17:0.0 18:0.0 19:2.4267006 # docid:259
0 qid:9059 1:7.7801538 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:765
0 qid:9059 1:7.419791 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.73966753 # docid:22
2 qid:9059 1:7.338537 13:2.4208713 14:0.0 15:1.0 16:2.7998838 17:2.5300279 18:0.0 19:2.2024481 # docid:216
0 qid:9059 1:7.299205 13:0.0 14:0.0 15:0.0 16:4.685996 17:6.339655 18:4.2461724 19:2.2024481 # docid:479
0 qid:9059 1:7.191751 13:0.0 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.73966753 # docid:358
0 qid:9059 1:7.1590242 13:4.572202 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:1.8588866 # docid:7
0 qid:9059 1:7.1435623 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:837
0 qid:9059 1:7.0504932 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:845
0 qid:9059 1:7.0504932 13:0.0 14:0.0 15:0.0 16:1.8861123 17:0.0 18:0.0 19:0.0 # docid:850
3 qid:9059 1:7.013791 13:0.0 14:0.0 15:1.0 16:3.1265435 17:2.5300279 18:0.0 19:2.1878033 # docid:286
3 qid:9059 1:7.013791 13:0.0 14:0.0 15:0.0 16:1.9770541 17:0.0 18:0.0 19:1.5364076 # docid:287
0 qid:9059 1:6.844364 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:80
0 qid:9059 1:6.840223 13:0.0 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.6326344 # docid:76
0 qid:9059 1:6.6126223 13:4.730987 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:2.0161357 # docid:32
0 qid:9059 1:6.585907 13:0.0 14:0.0 15:1.0 16:1.2265432 17:0.0 18:0.0 19:1.1179526 # docid:14
0 qid:9059 1:6.239048 13:2.4208713 14:0.0 15:1.0 16:2.7998838 17:2.5300279 18:0.0 19:2.4267006 # docid:249
0 qid:9059 1:6.2384286 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:145
0 qid:9059 1:6.0241785 13:4.572202 14:0.0 15:0.0 16:2.110013 17:0.0 18:0.0 19:2.7136436 # docid:512
0 qid:9059 1:5.9357843 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:364
0 qid:9059 1:5.911666 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:377
0 qid:9059 1:5.6174307 13:0.0 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:2.2024481 # docid:378
0 qid:9059 1:5.6025257 13:0.0 14:0.0 15:0.0 16:1.0541416 17:0.0 18:0.0 19:1.1179526 # docid:607
0 qid:9059 1:5.565151 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:627
0 qid:9059 1:5.4568253 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:27
0 qid:9059 1:5.4245076 13:4.572202 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:24
0 qid:9059 1:5.4245076 13:4.572202 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.80802065 # docid:23
0 qid:9059 1:5.4245076 13:2.4208713 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.0 # docid:785
3 qid:9059 1:5.3666725 13:2.4208713 14:0.0 15:1.0 16:2.9328427 17:0.0 18:0.0 19:4.500223 # docid:282
0 qid:9059 1:5.351096 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:582
0 qid:9059 1:5.19826 13:2.4208713 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.73966753 # docid:71
0 qid:9059 1:5.126692 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:750
0 qid:9059 1:5.103583 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:330
0 qid:9059 1:4.8755946 13:2.4208713 14:0.0 15:0.0 16:2.9328427 17:0.0 18:0.0 19:4.500223 # docid:744
0 qid:9059 1:4.63526 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:353
0 qid:9059 1:4.6236014 13:2.4208713 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.89029306 # docid:366
0 qid:9059 1:4.6236014 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:756
0 qid:9059 1:4.6236014 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:75
0 qid:9059 1:4.6236014 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:591
0 qid:9059 1:4.6236014 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:612
3 qid:9059 1:4.5955515 13:2.4208713 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:2.2024481 # docid:284
3 qid:9071 1:23.228792 13:8.245754 14:0.0 15:1.0 16:1.9797993 17:1.8662698 18:0.0 19:2.1294913 # docid:599
0 qid:9071 1:8.805878 13:6.257031 14:1.0 15:1.0 16:3.6920538 17:7.1818485 18:7.4123173 19:6.40129 # docid:558
0 qid:9071 1:8.276575 13:6.7159824 14:0.0 15:0.0 16:3.6920538 17:5.3155785 18:3.0641785 19:4.031696 # docid:421
0 qid:9071 1:8.003262 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:0.0 # docid:2
0 qid:9071 1:7.5533605 13:6.257031 14:0.0 15:0.0 16:3.6920538 17:5.3155785 18:3.0641785 19:4.031696 # docid:575
2 qid:9071 1:7.525379 13:2.7653384 14:0.0 15:0.0 16:2.1549146 17:0.0 18:0.0 19:0.0 # docid:602
0 qid:9071 1:7.3986564 13:2.7653384 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:0.0 # docid:646
0 qid:9071 1:7.169795 13:2.306387 14:1.0 15:1.0 16:1.1569695 17:0.0 18:0.0 19:0.0 # docid:310
0 qid:9071 1:7.1547704 13:2.306387 14:1.0 15:1.0 16:1.1569695 17:0.0 18:0.0 19:0.0 # docid:100
0 qid:9071 1:7.144444 13:8.74514 14:1.0 15:1.0 16:1.4714503 17:0.0 18:0.0 19:0.0 # docid:709
0 qid:9071 1:6.800679 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:762
0 qid:9071 1:6.798663 13:2.306387 14:0.0 15:0.0 16:2.4281228 17:2.8023803 18:0.0 19:0.0 # docid:242
0 qid:9071 1:6.6593275 13:6.257031 14:0.0 15:0.0 16:3.6920538 17:5.3155785 18:3.0641785 19:4.031696 # docid:552
0 qid:9071 1:6.544318 13:6.7159824 14:0.0 15:0.0 16:3.2509525 17:2.8023803 18:0.0 19:0.0 # docid:430
0 qid:9071 1:6.261616 13:2.306387 14:0.0 15:0.0 16:1.1569695 17:0.0 18:0.0 19:0.0 # docid:248
0 qid:9071 1:6.183796 13:3.950644 14:0.0 15:0.0 16:2.9761858 17:2.2024863 18:0.0 19:0.0 # docid:684
0 qid:9071 1:5.923758 13:6.7159824 14:0.0 15:0.0 16:1.2639312 17:1.6355389 18:0.0 19:1.9327042 # docid:675
0 qid:9071 1:5.923758 13:6.7159824 14:0.0 15:0.0 16:2.9761858 17:2.2024863 18:0.0 19:0.0 # docid:428
0 qid:9071 1:5.781593 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:2.1294913 # docid:640
0 qid:9071 1:5.655613 13:6.7159824 14:0.0 15:0.0 16:2.9761858 17:2.2024863 18:0.0 19:0.0 # docid:691
0 qid:9071 1:5.580907 13:3.8620803 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:4.6683207 # docid:686
0 qid:9071 1:5.5783033 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:486
0 qid:9071 1:5.5783033 13:2.7653384 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.0 # docid:542
0 qid:9071 1:5.5355453 13:0.0 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.0 # docid:494
0 qid:9071 1:5.5355453 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:289
0 qid:9071 1:5.36454 13:2.7653384 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:4.6683207 # docid:633
0 qid:9071 1:5.36454 13:2.7653384 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:0.0 # docid:637
0 qid:9071 1:5.2920046 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:322
2 qid:9071 1:5.280611 13:0.0 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:4.6683207 # docid:594
0 qid:9071 1:5.2699676 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:385
0 qid:9071 1:5.1975775 13:2.306387 14:1.0 15:1.0 16:1.1569695 17:0.0 18:0.0 19:0.0 # docid:689
0 qid:9071 1:5.13074 13:2.306387 14:0.0 15:0.0 16:2.3064592 17:1.8662698 18:0.0 19:0.0 # docid:649
0 qid:9071 1:5.004018 13:0.0 14:0.0 15:0.0 16:1.2639312 17:1.6355389 18:0.0 19:1.9327042 # docid:638
0 qid:9071 1:5.004018 13:0.0 14:0.0 15:0.0 16:1.9797993 17:0.0 18:0.0 19:0.0 # docid:639
0 qid:9071 1:5.004018 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:595
0 qid:9071 1:5.004018 13:0.0 14:0.0 15:0.0 16:2.1549146 17:1.8662698 18:0.0 19:2.1294913 # docid:610
