3 qid:9139 1:15.459973 2:4.8894606 3:15.383828 4:20.733849 9:0.7036993 10:0.0 11:0.0 16:5.0592294 17:9.7657385 18:8.225579 # docid:443
0 qid:9136 1:4.46556 2:3.2753956 3:1.3863258 4:0.0 9:2.5189052 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:139
2 qid:9136 1:4.46556 2:3.4790452 3:4.0063257 4:3.1886175 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:437
2 qid:9136 1:4.46556 2:3.5678647 3:3.7707157 4:2.7857985 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:438
0 qid:9136 1:4.46556 2:3.3642154 3:3.7707157 4:2.9736283 9:1.908697 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:52
2 qid:9136 1:4.46556 2:4.704358 3:6.309133 4:3.1886175 9:0.7036993 10:0.0 11:0.0 16:2.153356 17:2.5131984 18:0.0 # docid:445
2 qid:9136 1:4.46556 2:4.704358 3:6.309133 4:3.1886175 9:0.7036993 10:0.0 11:0.0 16:2.153356 17:2.5131984 18:0.0 # docid:444
0 qid:9136 1:4.4194994 2:4.547331 3:3.2793221 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.9761858 17:2.2024863 18:0.0 # docid:657
0 qid:9136 1:4.4194994 2:2.2332177 3:4.903613 4:0.0 9:1.2171816 10:2.961068 11:0.0 16:0.0 17:0.0 18:0.0 # docid:596
0 qid:9136 1:4.4194994 2:6.7466617 3:2.0469978 4:0.0 9:1.2082355 10:0.0 11:0.0 16:2.9761858 17:2.2024863 18:0.0 # docid:625
0 qid:9136 1:4.3381495 2:2.1534395 3:1.8423393 4:0.0 9:0.76919043 10:0.0 11:0.0 16:2.153356 17:2.2024863 18:0.0 # docid:187
0 qid:9136 1:4.299201 2:4.226259 3:3.4172657 4:0.0 9:0.7036993 10:0.0 11:0.0 16:3.5983667 17:3.285154 18:0.0 # docid:600
0 qid:9136 1:4.299201 2:5.901552 3:0.0 4:0.0 9:1.0150998 10:0.0 11:0.0 16:2.3272138 17:0.0 18:0.0 # docid:36
0 qid:9136 1:4.299201 2:5.901552 3:0.0 4:0.0 9:1.0150998 10:0.0 11:0.0 16:2.3272138 17:0.0 18:0.0 # docid:38
1 qid:9136 1:4.299201 2:4.7472973 3:3.6307905 4:0.0 9:2.2269201 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:392
0 qid:9136 1:4.2316585 2:3.7051482 3:0.0 4:0.0 9:1.3849325 10:0.0 11:0.0 16:2.708942 17:0.0 18:0.0 # docid:714
1 qid:9136 1:4.199532 2:5.9524913 3:3.9153585 4:0.0 9:2.5481195 10:0.0 11:0.0 16:2.1185508 17:0.0 18:0.0 # docid:315
0 qid:9136 1:4.199532 2:5.63341 3:4.13283 4:0.0 9:1.1015688 10:0.0 11:0.0 16:1.8861123 17:0.0 18:0.0 # docid:214
0 qid:9136 1:4.199532 2:5.4201574 3:4.13283 4:0.0 9:0.76919043 10:0.0 11:0.0 16:1.8861123 17:0.0 18:0.0 # docid:213
0 qid:9136 1:4.199532 2:7.072568 3:4.9540973 4:0.0 9:3.6876261 10:0.0 11:0.0 16:1.8861123 17:0.0 18:0.0 # docid:251
0 qid:9136 1:4.199532 2:4.52659 3:1.9392837 4:0.0 9:1.3849325 10:0.0 11:0.0 16:2.3920121 17:0.0 18:0.0 # docid:319
1 qid:9136 1:4.074013 2:3.7015896 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.6348908 17:0.0 18:0.0 # docid:395
0 qid:9136 1:4.074013 2:4.9505277 3:5.274458 4:0.0 9:1.2171816 10:0.0 11:0.0 16:4.041818 17:4.3642864 18:0.0 # docid:778
0 qid:9136 1:3.9722974 2:5.6909657 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:366
0 qid:9136 1:3.9722974 2:5.30083 3:1.3863258 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:369
2 qid:9136 1:3.9722974 2:3.6896317 3:7.7593117 4:8.636384 9:0.7036993 10:0.0 11:0.0 16:4.4211965 17:8.144638 18:5.3654513 # docid:357
2 qid:9136 1:3.9722974 2:7.119928 3:3.6891332 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.9761858 17:2.5131984 18:0.0 # docid:360
2 qid:9136 1:3.9722974 2:6.1765194 3:8.243632 4:3.1886175 9:0.7036993 10:0.0 11:0.0 16:3.4577205 17:0.0 18:0.0 # docid:356
3 qid:9016 1:10.308173 2:6.809943 3:15.2275 4:22.309732 9:6.050509 10:7.839582 11:7.430812 16:3.2228181 17:6.18863 18:3.8253818 # docid:64
0 qid:9016 1:7.980056 2:4.9637313 3:9.168439 4:10.407876 9:0.0 10:0.0 11:0.0 16:2.869224 17:5.3155785 18:3.0641785 # docid:614
0 qid:9016 1:7.562069 2:4.9159455 3:4.416259 4:2.4402888 9:1.806572 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:787
0 qid:9016 1:7.4340405 2:2.6190913 3:3.6497402 4:3.2301168 9:0.0 10:0.0 11:0.0 16:2.4281228 17:2.8023803 18:0.0 # docid:430
0 qid:9016 1:7.3539996 2:3.8954659 3:5.0275087 4:3.5968084 9:0.0 10:0.0 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:217
0 qid:9016 1:6.900955 2:1.8644269 3:0.0 4:0.0 9:1.4856491 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:828
3 qid:9016 1:6.900955 2:2.1601205 3:1.015126 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:67
0 qid:9016 1:6.800679 2:0.97762066 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:780
2 qid:9016 1:6.442758 2:3.6393738 3:4.416259 4:2.59443 9:1.806572 10:0.0 11:0.0 16:1.7122545 17:0.0 18:0.0 # docid:172
0 qid:9016 1:5.9568787 2:5.028637 3:0.0 4:0.0 9:3.9343226 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:790
2 qid:9016 1:5.732042 2:2.2015934 3:1.9771729 4:0.0 9:0.0 10:0.0 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:80
0 qid:9016 1:5.6997786 2:3.4935348 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:388
0 qid:9016 1:5.500208 2:3.2771528 3:5.8171206 4:5.9994736 9:0.0 10:0.0 11:0.0 16:2.869224 17:5.3155785 18:3.0641785 # docid:435
0 qid:9016 1:5.230835 2:1.4368577 3:1.2124475 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:356
2 qid:9016 1:5.073722 2:3.8365715 3:3.815061 4:3.5968084 9:4.2672973 10:4.7134223 11:4.1433716 16:0.6673608 17:0.0 18:0.0 # docid:50
0 qid:9016 1:4.9786544 2:4.3602533 3:1.0210493 4:0.0 9:3.069281 10:0.0 11:0.0 16:2.4281228 17:0.0 18:0.0 # docid:433
0 qid:9016 1:4.9568486 2:1.646253 3:1.1411442 4:0.0 9:1.3690312 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:395
0 qid:9016 1:4.894394 2:3.9385304 3:7.0688653 4:6.4332275 9:1.806572 10:0.0 11:0.0 16:1.4822142 17:0.0 18:0.0 # docid:20
0 qid:9016 1:4.8079658 2:3.3331714 3:4.4690228 4:2.9557235 9:3.7504182 10:4.01163 11:3.2725642 16:0.0 17:0.0 18:0.0 # docid:810
2 qid:9016 1:4.8079658 2:4.141754 3:5.0469227 4:3.3542974 9:4.2672973 10:4.7134223 11:4.1433716 16:1.3320849 17:0.0 18:0.0 # docid:49
0 qid:9016 1:4.8079658 2:3.445858 3:0.83602875 4:0.0 9:0.0 10:0.0 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:266
2 qid:9016 1:4.739883 2:5.1571317 3:4.6759768 4:2.769357 9:3.7504182 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:89
0 qid:9016 1:4.739883 2:3.6194074 3:2.1007147 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:569
0 qid:9016 1:4.739883 2:4.946545 3:4.9681506 4:2.9695778 9:0.0 10:0.0 11:0.0 16:2.869224 17:5.3155785 18:3.0641785 # docid:558
0 qid:9016 1:4.7101364 2:2.0694208 3:2.0469978 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:459
2 qid:9016 1:4.638031 2:2.526245 3:2.2922516 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.4714503 17:0.0 18:0.0 # docid:40
0 qid:9016 1:4.638031 2:2.526245 3:1.1511075 4:0.0 9:2.384131 10:1.7265515 11:0.0 16:1.3320849 17:0.0 18:0.0 # docid:312
2 qid:9016 1:4.5686636 2:3.9815176 3:2.6163921 4:0.0 9:2.1389503 10:1.2124112 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:113
0 qid:9016 1:4.4916124 2:4.9749317 3:0.0 4:0.0 9:2.6170874 10:0.0 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:794
0 qid:9016 1:4.4071865 2:3.3989675 3:4.2366157 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:2.4281228 17:2.8023803 18:0.0 # docid:242
0 qid:9016 1:4.4071865 2:2.070476 3:1.1063164 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:254
0 qid:9016 1:4.4071865 2:3.3570735 3:4.416259 4:2.59443 9:0.76919043 10:0.0 11:0.0 16:3.1534207 17:5.3155785 18:3.0641785 # docid:832
0 qid:9016 1:4.3520536 2:2.7738104 3:3.2128117 4:2.9557235 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:422
2 qid:9016 1:4.268056 2:3.5988503 3:4.4690228 4:0.0 9:2.7130365 10:2.799219 11:0.0 16:1.3320849 17:0.0 18:0.0 # docid:1
0 qid:9016 1:4.268056 2:4.794503 3:7.80752 4:2.59443 9:2.0555522 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:559
0 qid:9016 1:3.961935 2:2.1601205 3:1.015126 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:829
0 qid:9016 1:3.961935 2:2.1601205 3:1.015126 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:840
3 qid:9016 1:3.961935 2:2.1601205 3:1.015126 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:68
3 qid:9016 1:3.961935 2:2.1601205 3:2.4007301 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:69
3 qid:9016 1:3.961935 2:0.97762066 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:70
0 qid:9016 1:3.961935 2:2.1601205 3:1.015126 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:834
0 qid:9016 1:3.961935 2:2.1601205 3:1.015126 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:835
0 qid:9016 1:3.961935 2:3.7668738 3:2.6316848 4:0.0 9:1.806572 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:839
3 qid:9016 1:3.7301297 2:2.6285424 3:2.987841 4:0.0 9:2.6170874 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:63
3 qid:9016 1:3.7301297 2:0.92036486 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:65
0 qid:9016 1:3.7301297 2:1.413221 3:1.2932556 4:0.0 9:1.0373815 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:462
0 qid:9016 1:3.7301297 2:3.546261 3:2.2407246 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:727
0 qid:9016 1:3.5239499 2:1.4368577 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:475
3 qid:9016 1:3.5239499 2:1.1884334 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.72776276 17:0.0 18:0.0 # docid:66
0 qid:9016 1:3.5239499 2:2.298407 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:818
3 qid:9012 1:8.886324 2:3.3841374 3:3.7465584 4:3.61853 9:2.2117453 10:0.0 11:0.0 16:2.1549146 17:2.9443495 18:2.5316508 # docid:49
0 qid:9012 1:8.631991 2:4.8649497 3:6.2039027 4:3.534723 9:1.9438461 10:0.0 11:0.0 16:0.9242326 17:0.0 18:0.0 # docid:258
3 qid:9012 1:8.155171 2:3.1806047 3:3.0113735 4:2.2907 9:2.2117453 10:0.0 11:0.0 16:1.9723192 17:1.9619004 18:0.0 # docid:47
3 qid:9012 1:7.8225837 2:3.6228633 3:6.1122503 4:4.397366 9:2.3918371 10:3.1568596 11:0.0 16:2.086761 17:4.1049423 18:3.6691227 # docid:46
2 qid:9012 1:6.917903 2:3.6973114 3:7.4813037 4:9.924788 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:33
3 qid:9012 1:6.55555 2:2.166077 3:4.669176 4:6.2181263 9:2.7446983 10:0.0 11:0.0 16:2.802629 17:5.1830215 18:6.2007732 # docid:45
0 qid:9012 1:6.5059476 2:1.4334726 3:1.3150331 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:19
2 qid:9012 1:6.157075 2:1.9852843 3:3.528032 4:4.397366 9:0.0 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:38
0 qid:9012 1:6.157075 2:2.2431347 3:3.528032 4:2.4353924 9:0.0 10:0.0 11:0.0 16:2.1549146 17:0.9447944 18:0.0 # docid:199
0 qid:9012 1:5.9480963 2:3.0163693 3:1.9771729 4:0.0 9:2.2117453 10:0.0 11:0.0 16:1.538698 17:0.0 18:0.0 # docid:786
0 qid:9012 1:5.932788 2:1.9795494 3:1.6375107 4:0.0 9:0.7036993 10:0.0 11:0.0 16:1.8228945 17:0.0 18:0.0 # docid:497
3 qid:9012 1:5.913188 2:3.141597 3:0.8882673 4:0.0 9:2.2117453 10:0.0 11:0.0 16:0.6673608 17:0.0 18:0.0 # docid:50
3 qid:9012 1:5.8654127 2:1.9792058 3:1.0777615 4:0.0 9:0.6415746 10:0.0 11:0.0 16:1.3320849 17:0.0 18:0.0 # docid:42
0 qid:9012 1:5.757422 2:3.4996614 3:2.378841 4:0.0 9:0.0 10:0.0 11:0.0 16:2.6881874 17:2.2386723 18:0.0 # docid:562
0 qid:9012 1:5.732042 2:2.4544017 3:0.0 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.9242326 17:0.0 18:0.0 # docid:320
0 qid:9012 1:5.596998 2:2.3599386 3:2.3603218 4:0.0 9:0.7036993 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:678
0 qid:9012 1:5.5905256 2:4.741959 3:6.8221807 4:3.3114517 9:0.7036993 10:0.0 11:0.0 16:2.086761 17:1.6355389 18:0.0 # docid:593
0 qid:9012 1:5.5905256 2:1.5318036 3:1.4543067 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.086761 17:1.6355389 18:0.0 # docid:685
2 qid:9012 1:5.5441747 2:2.196879 3:5.2775126 4:6.609111 9:0.0 10:0.0 11:0.0 16:2.802629 17:5.1830215 18:6.2007732 # docid:39
0 qid:9012 1:5.307875 2:3.0328345 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:1.538698 17:0.0 18:0.0 # docid:669
0 qid:9012 1:5.2976995 2:3.0138752 3:4.516282 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.298979 17:3.101348 18:0.0 # docid:617
2 qid:9012 1:5.2932043 2:4.3083086 3:3.4084506 4:0.0 9:1.9438461 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:37
0 qid:9012 1:5.2337756 2:1.8407463 3:3.0113735 4:2.162236 9:0.44799113 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:768
2 qid:9012 1:5.2337756 2:1.735453 3:2.6920033 4:2.5995965 9:0.44799113 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:35
2 qid:9012 1:5.207032 2:3.489708 3:4.7893004 4:5.230934 9:0.5097329 10:0.0 11:0.0 16:1.9797993 17:1.0780797 18:0.0 # docid:32
0 qid:9012 1:5.1678452 2:3.7105536 3:5.2020116 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:2.2386723 18:0.0 # docid:734
0 qid:9012 1:5.0813274 2:3.0505414 3:1.0210493 4:0.0 9:2.3918371 10:0.0 11:0.0 16:1.8653576 17:0.0 18:0.0 # docid:342
0 qid:9012 1:5.0334187 2:3.0044956 3:0.0 4:0.0 9:2.5854206 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:262
2 qid:9012 1:4.9596357 2:1.8301427 3:3.4289036 4:3.0092466 9:0.44799113 10:0.0 11:0.0 16:1.419694 17:0.0 18:0.0 # docid:159
0 qid:9012 1:4.9596357 2:1.1847044 3:1.1689513 4:0.0 9:0.7036993 10:0.0 11:0.0 16:1.6456594 17:1.9619004 18:0.0 # docid:701
2 qid:9012 1:4.865484 2:2.8132627 3:2.6749463 4:0.0 9:4.356091 10:3.1568596 11:0.0 16:0.0 17:0.0 18:0.0 # docid:183
0 qid:9012 1:4.865484 2:3.2984 3:3.8228374 4:0.0 9:0.0 10:0.0 11:0.0 16:1.4390465 17:0.0 18:0.0 # docid:769
0 qid:9012 1:4.738699 2:2.6974921 3:2.3603218 4:0.0 9:3.1565049 10:4.4955716 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:192
0 qid:9012 1:4.7198896 2:2.8099816 3:2.1119196 4:0.0 9:2.5854206 10:3.1568596 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:195
0 qid:9012 1:4.6779647 2:1.8407463 3:2.6920033 4:2.4353924 9:0.0 10:0.0 11:0.0 16:1.590591 17:0.0 18:0.0 # docid:200
0 qid:9012 1:4.6779647 2:3.3319373 3:5.0523252 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.086761 17:1.6355389 18:0.0 # docid:446
2 qid:9012 1:4.639473 2:3.140101 3:1.1074405 4:0.0 9:4.356091 10:3.5040884 11:0.0 16:1.9723192 17:0.0 18:0.0 # docid:29
0 qid:9012 1:4.596549 2:3.6801248 3:6.153697 4:3.8801448 9:0.7036993 10:0.0 11:0.0 16:2.3064592 17:2.9443495 18:2.5316508 # docid:569
0 qid:9012 1:4.596549 2:2.9097164 3:3.3960717 4:0.0 9:0.7036993 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:557
0 qid:9012 1:4.596549 2:3.128288 3:3.8146286 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.086761 17:1.6355389 18:0.0 # docid:555
0 qid:9012 1:4.587076 2:2.307899 3:4.181852 4:4.462468 9:0.44799113 10:0.0 11:0.0 16:2.4134207 17:3.5974393 18:3.060184 # docid:196
0 qid:9012 1:4.5767226 2:0.9253284 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:577
2 qid:9012 1:4.5028443 2:3.2468648 3:4.5408754 4:3.9604073 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:113
0 qid:9012 1:4.4329376 2:1.6678169 3:2.5424814 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.4134207 17:3.5974393 18:0.0 # docid:697
2 qid:9012 1:4.379259 2:1.8633108 3:4.224152 4:3.3899648 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.9443495 18:2.5316508 # docid:77
3 qid:9012 1:4.3768816 2:1.694561 3:3.6458926 4:1.6344748 9:0.0 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:44
3 qid:9012 1:4.3768816 2:3.141597 3:3.6458926 4:1.6344748 9:1.9438461 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:43
0 qid:9012 1:4.3768816 2:1.8799909 3:2.1007147 4:1.6344748 9:0.7036993 10:0.0 11:0.0 16:1.9797993 17:1.0780797 18:0.0 # docid:681
2 qid:9012 1:4.213583 2:1.9354458 3:4.569417 4:4.5360456 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.9443495 18:2.5316508 # docid:72
0 qid:9012 1:4.2123013 2:2.1854336 3:4.9607897 4:5.8253574 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:214
3 qid:9134 1:17.038092 2:7.2840085 3:17.169199 4:25.477697 9:7.128014 10:12.055237 11:10.973004 16:1.4822142 17:1.5018107 18:0.0 # docid:416
3 qid:9134 1:8.577466 2:3.8126936 3:5.988294 4:8.014629 9:2.0978718 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:420
0 qid:9134 1:8.437006 2:4.7281885 3:7.867472 4:6.4363885 9:5.723392 10:8.73436 11:6.629202 16:1.2995508 17:1.2551477 18:0.0 # docid:367
3 qid:9134 1:7.5181227 2:0.68170536 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:417
0 qid:9134 1:7.2407436 2:5.0150814 3:3.2656388 4:0.0 9:2.028507 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:421
0 qid:9134 1:6.845001 2:4.041074 3:5.2704 4:4.3284354 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:597
0 qid:9134 1:6.5050197 2:4.5859632 3:4.439208 4:1.524272 9:1.1803526 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:120
0 qid:9134 1:6.4487715 2:2.4804554 3:1.0210493 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:398
0 qid:9134 1:6.319135 2:4.2786293 3:3.380609 4:0.0 9:3.1352534 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:423
1 qid:9134 1:6.3102303 2:1.7298903 3:1.1411442 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:438
0 qid:9134 1:6.199194 2:5.761638 3:4.2117863 4:1.427991 9:3.0658884 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:118
0 qid:9134 1:5.9916153 2:4.5859632 3:4.439208 4:1.524272 9:1.1803526 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:102
0 qid:9134 1:5.9698505 2:4.139562 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:406
0 qid:9134 1:5.9698505 2:2.6091099 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:410
0 qid:9134 1:5.8875713 2:3.8006718 3:4.431601 4:0.0 9:0.0 10:0.0 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:117
0 qid:9134 1:5.711343 2:4.5444517 3:4.6441 4:1.9984334 9:1.0373815 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:61
0 qid:9134 1:5.6061106 2:3.5498855 3:2.281107 4:0.0 9:2.0978718 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:408
0 qid:9134 1:5.5688825 2:5.32239 3:8.537745 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:116
0 qid:9134 1:5.466302 2:1.6489336 3:1.9771729 4:1.524272 9:0.0 10:0.0 11:0.0 16:1.3320849 17:1.0780797 18:0.0 # docid:399
0 qid:9134 1:5.3418155 2:3.4653602 3:0.0 4:0.0 9:2.0978718 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:60
0 qid:9134 1:5.194233 2:2.6616168 3:0.7895932 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:260
0 qid:9134 1:5.046551 2:1.8408359 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:407
0 qid:9134 1:5.028265 2:3.3841915 3:4.485769 4:0.0 9:1.1803526 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:119
1 qid:9134 1:4.953252 2:2.8654852 3:1.2124475 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:418
1 qid:9134 1:4.953252 2:1.7298903 3:2.1007147 4:1.6344748 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:437
1 qid:9134 1:4.693805 2:1.5427133 3:1.9771729 4:1.524272 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:419
2 qid:9134 1:4.51486 2:3.6512382 3:1.1411442 4:0.0 9:4.0460496 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:395
0 qid:9134 1:4.3287477 2:5.193862 3:2.6690536 4:0.0 9:4.126379 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:422
2 qid:9134 1:4.3080893 2:3.3961017 3:4.293195 4:3.781433 9:1.0373815 10:0.0 11:0.0 16:1.2995508 17:0.0 18:0.0 # docid:415
0 qid:9134 1:4.2879333 2:5.415113 3:5.1865625 4:0.0 9:3.415318 10:3.709119 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:559
0 qid:9134 1:4.0632515 2:4.9921713 3:2.1007147 4:1.6344748 9:3.1352534 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:792
1 qid:9134 1:4.0299525 2:2.4747999 3:2.728993 4:0.0 9:1.0373815 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:436
0 qid:9134 1:3.8386588 2:5.097661 3:4.766058 4:0.0 9:3.001635 10:3.1568596 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:20
1 qid:9134 1:3.8188677 2:3.035877 3:4.5456753 4:5.5606647 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:440
0 qid:9134 1:3.6375937 2:3.83001 3:2.9829853 4:0.0 9:0.0 10:0.0 11:0.0 16:1.2995508 17:1.2551477 18:0.0 # docid:12
0 qid:9134 1:3.6375937 2:4.2002134 3:0.7895932 4:0.0 9:2.028507 10:0.0 11:0.0 16:1.2995508 17:1.2551477 18:0.0 # docid:759
1 qid:9134 1:3.628795 2:2.4920783 3:4.293195 4:5.209424 9:0.0 10:0.0 11:0.0 16:1.2995508 17:1.2551477 18:0.0 # docid:439
0 qid:9134 1:3.48817 2:1.3350329 3:1.2124475 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:405
0 qid:9134 1:3.48817 2:1.8138316 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:403
0 qid:9134 1:3.48817 2:0.38520417 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:401
